-2.99 , 0.000818243
-2.98 , 0.00226917
-2.97 , 0.00404972
-2.96 , 0.00605148
-2.95 , 0.00813374
-2.94 , 0.0103861
-2.93 , 0.0126413
-2.92 , 0.0148982
-2.91 , 0.017212
-2.9 , 0.0195069
-2.89 , 0.0217623
-2.88 , 0.0239401
-2.87 , 0.0260943
-2.86 , 0.0281844
-2.85 , 0.0301919
-2.84 , 0.0321386
-2.83 , 0.0340341
-2.82 , 0.035844
-2.81 , 0.0375385
-2.8 , 0.0390964
-2.79 , 0.0407056
-2.78 , 0.0421891
-2.77 , 0.0435068
-2.76 , 0.044793
-2.75 , 0.0460346
-2.74 , 0.0471778
-2.73 , 0.0481311
-2.72 , 0.0491754
-2.71 , 0.0500512
-2.7 , 0.0508873
-2.69 , 0.0517186
-2.68 , 0.0524106
-2.67 , 0.0530505
-2.66 , 0.0536774
-2.65 , 0.0541091
-2.64 , 0.0546986
-2.63 , 0.05513
-2.62 , 0.0554866
-2.61 , 0.0559131
-2.6 , 0.0561389
-2.59 , 0.0565468
-2.58 , 0.0567588
-2.57 , 0.0570148
-2.56 , 0.057214
-2.55 , 0.0574678
-2.54 , 0.0576777
-2.53 , 0.0577827
-2.52 , 0.0580097
-2.51 , 0.0581247
-2.5 , 0.0583805
-2.49 , 0.0584296
-2.48 , 0.0587505
-2.47 , 0.0588602
-2.46 , 0.0590288
-2.45 , 0.0592331
-2.44 , 0.0595015
-2.43 , 0.0596226
-2.42 , 0.0599695
-2.41 , 0.0601897
-2.4 , 0.0605045
-2.39 , 0.0608181
-2.38 , 0.0612103
-2.37 , 0.0615034
-2.36 , 0.0619942
-2.35 , 0.0623259
-2.34 , 0.0628799
-2.33 , 0.0632837
-2.32 , 0.0638534
-2.31 , 0.0643393
-2.3 , 0.0650131
-2.29 , 0.0655167
-2.28 , 0.0662916
-2.27 , 0.0668315
-2.26 , 0.0676988
-2.25 , 0.0683409
-2.24 , 0.0692268
-2.23 , 0.0700185
-2.22 , 0.0708577
-2.21 , 0.0717695
-2.2 , 0.0726422
-2.19 , 0.0736502
-2.18 , 0.0745852
-2.17 , 0.0756631
-2.16 , 0.0766498
-2.15 , 0.0777404
-2.14 , 0.0788033
-2.13 , 0.0799479
-2.12 , 0.0810169
-2.11 , 0.082276
-2.1 , 0.0834568
-2.09 , 0.0847437
-2.08 , 0.0859813
-2.07 , 0.0872244
-2.06 , 0.0885297
-2.05 , 0.0897958
-2.04 , 0.0910901
-2.03 , 0.0924265
-2.02 , 0.0937079
-2.01 , 0.0950549
-2 , 0.0963607
-1.99 , 0.0976831
-1.98 , 0.0990565
-1.97 , 0.100436
-1.96 , 0.101821
-1.95 , 0.103195
-1.94 , 0.104544
-1.93 , 0.105936
-1.92 , 0.107224
-1.91 , 0.108629
-1.9 , 0.109859
-1.89 , 0.111261
-1.88 , 0.11245
-1.87 , 0.113844
-1.86 , 0.115003
-1.85 , 0.116339
-1.84 , 0.117577
-1.83 , 0.118828
-1.82 , 0.120035
-1.81 , 0.121243
-1.8 , 0.122414
-1.79 , 0.123556
-1.78 , 0.124717
-1.77 , 0.125738
-1.76 , 0.126867
-1.75 , 0.127862
-1.74 , 0.128961
-1.73 , 0.129849
-1.72 , 0.130923
-1.71 , 0.131791
-1.7 , 0.132844
-1.69 , 0.133678
-1.68 , 0.134644
-1.67 , 0.135486
-1.66 , 0.136339
-1.65 , 0.137156
-1.64 , 0.137937
-1.63 , 0.138739
-1.62 , 0.139462
-1.61 , 0.140238
-1.6 , 0.140928
-1.59 , 0.141664
-1.58 , 0.142272
-1.57 , 0.143043
-1.56 , 0.14365
-1.55 , 0.1444
-1.54 , 0.145027
-1.53 , 0.145756
-1.52 , 0.146408
-1.51 , 0.147059
-1.5 , 0.147799
-1.49 , 0.148454
-1.48 , 0.149223
-1.47 , 0.149912
-1.46 , 0.150692
-1.45 , 0.151428
-1.44 , 0.152261
-1.43 , 0.153029
-1.42 , 0.153945
-1.41 , 0.154808
-1.4 , 0.155773
-1.39 , 0.156714
-1.38 , 0.15789
-1.37 , 0.158884
-1.36 , 0.160212
-1.35 , 0.16129
-1.34 , 0.162682
-1.33 , 0.163982
-1.32 , 0.165459
-1.31 , 0.167
-1.3 , 0.168572
-1.29 , 0.170385
-1.28 , 0.172089
-1.27 , 0.174042
-1.26 , 0.175918
-1.25 , 0.178248
-1.24 , 0.18025
-1.23 , 0.182811
-1.22 , 0.185142
-1.21 , 0.187851
-1.2 , 0.190435
-1.19 , 0.193393
-1.18 , 0.196389
-1.17 , 0.19944
-1.16 , 0.202809
-1.15 , 0.205991
-1.14 , 0.20971
-1.13 , 0.213117
-1.12 , 0.217161
-1.11 , 0.220872
-1.1 , 0.225216
-1.09 , 0.229191
-1.08 , 0.233695
-1.07 , 0.238062
-1.06 , 0.24269
-1.05 , 0.247356
-1.04 , 0.252047
-1.03 , 0.257114
-1.02 , 0.261735
-1.01 , 0.267366
-1 , 0.271202
-0.99 , 0.278287
-0.98 , 0.282854
-0.97 , 0.287651
-0.96 , 0.291054
-0.95 , 0.294685
-0.94 , 0.297113
-0.93 , 0.29968
-0.92 , 0.301282
-0.91 , 0.302957
-0.9 , 0.303844
-0.89 , 0.304733
-0.88 , 0.305108
-0.87 , 0.305134
-0.86 , 0.305186
-0.85 , 0.304683
-0.84 , 0.304374
-0.83 , 0.303457
-0.82 , 0.302801
-0.81 , 0.301575
-0.8 , 0.300702
-0.79 , 0.299329
-0.78 , 0.298098
-0.77 , 0.296658
-0.76 , 0.295287
-0.75 , 0.293773
-0.74 , 0.292214
-0.73 , 0.290821
-0.72 , 0.289222
-0.71 , 0.287821
-0.7 , 0.28622
