0.523599, 0.523599
1.5708, 0.523599
2.61799, 0.523599
2.61799, 1.5708
1.5708, 1.5708
2.61799, 2.61799
0.872665, 0.523599
0.872665, 0.872665
0.523599, 0.174533
0.872665, 0.174533
0.174533, 0.174533
0.639954, 0.523599
0.639954, 0.639954
0.523599, 0.407243
0.639954, 0.407243
0.407243, 0.407243
0.562384, 0.523599
0.562384, 0.562384
0.523599, 0.484814
0.562384, 0.484814
0.484814, 0.484814
0.639954, 0.562384
0.639954, 0.484814
0.678739, 0.523599
0.678739, 0.562384
0.678739, 0.484814
0.601169, 0.523599
0.601169, 0.562384
0.601169, 0.484814
0.678739, 0.639954
0.678739, 0.678739
0.639954, 0.601169
0.678739, 0.601169
0.601169, 0.601169
0.523599, 0.446029
0.523599, 0.368458
0.562384, 0.407243
0.562384, 0.446029
0.562384, 0.368458
0.484814, 0.407243
0.484814, 0.446029
0.484814, 0.368458
0.639954, 0.446029
0.639954, 0.368458
0.678739, 0.407243
0.678739, 0.446029
0.678739, 0.368458
0.601169, 0.407243
0.601169, 0.446029
0.601169, 0.368458
0.446029, 0.407243
0.446029, 0.446029
0.407243, 0.368458
0.446029, 0.368458
0.368458, 0.368458
0.872665, 0.639954
0.872665, 0.407243
0.98902, 0.523599
0.98902, 0.639954
0.98902, 0.407243
0.756309, 0.523599
0.756309, 0.639954
0.756309, 0.407243
0.872665, 0.562384
0.872665, 0.484814
0.91145, 0.523599
0.91145, 0.562384
0.91145, 0.484814
0.83388, 0.523599
0.83388, 0.562384
0.83388, 0.484814
0.872665, 0.678739
0.872665, 0.601169
0.91145, 0.639954
0.91145, 0.678739
0.91145, 0.601169
0.83388, 0.639954
0.83388, 0.678739
0.83388, 0.601169
0.872665, 0.446029
0.872665, 0.368458
0.91145, 0.407243
0.91145, 0.446029
0.91145, 0.368458
0.83388, 0.407243
0.83388, 0.446029
0.83388, 0.368458
0.98902, 0.562384
0.98902, 0.484814
1.02781, 0.523599
1.02781, 0.562384
1.02781, 0.484814
0.950235, 0.523599
0.950235, 0.562384
0.950235, 0.484814
0.98902, 0.678739
0.98902, 0.601169
1.02781, 0.639954
1.02781, 0.678739
1.02781, 0.601169
0.950235, 0.639954
0.950235, 0.678739
0.950235, 0.601169
0.98902, 0.446029
0.98902, 0.368458
1.02781, 0.407243
1.02781, 0.446029
1.02781, 0.368458
0.950235, 0.407243
0.950235, 0.446029
0.950235, 0.368458
0.756309, 0.562384
0.756309, 0.484814
0.795094, 0.523599
0.795094, 0.562384
0.795094, 0.484814
0.717524, 0.523599
0.717524, 0.562384
0.717524, 0.484814
0.756309, 0.678739
0.756309, 0.601169
0.795094, 0.639954
0.795094, 0.678739
0.795094, 0.601169
0.717524, 0.639954
0.717524, 0.678739
0.717524, 0.601169
0.756309, 0.446029
0.756309, 0.368458
0.795094, 0.407243
0.795094, 0.446029
0.795094, 0.368458
0.717524, 0.407243
0.717524, 0.446029
0.717524, 0.368458
0.98902, 0.872665
0.98902, 0.98902
0.872665, 0.756309
0.98902, 0.756309
0.756309, 0.756309
0.91145, 0.872665
0.91145, 0.91145
0.872665, 0.83388
0.91145, 0.83388
0.83388, 0.83388
0.98902, 0.91145
0.98902, 0.83388
1.02781, 0.872665
1.02781, 0.91145
1.02781, 0.83388
0.950235, 0.872665
0.950235, 0.91145
0.950235, 0.83388
1.02781, 0.98902
1.02781, 1.02781
0.98902, 0.950235
1.02781, 0.950235
0.950235, 0.950235
0.872665, 0.795094
0.872665, 0.717524
0.91145, 0.756309
0.91145, 0.795094
0.91145, 0.717524
0.83388, 0.756309
0.83388, 0.795094
0.83388, 0.717524
0.98902, 0.795094
0.98902, 0.717524
1.02781, 0.756309
1.02781, 0.795094
1.02781, 0.717524
0.950235, 0.756309
0.950235, 0.795094
0.950235, 0.717524
0.795094, 0.756309
0.795094, 0.795094
0.756309, 0.717524
0.795094, 0.717524
0.717524, 0.717524
0.523599, 0.290888
0.523599, 0.0581776
0.639954, 0.174533
0.639954, 0.290888
0.639954, 0.0581776
0.407243, 0.174533
0.407243, 0.290888
0.407243, 0.0581776
0.523599, 0.213318
0.523599, 0.135748
0.562384, 0.174533
0.562384, 0.213318
0.562384, 0.135748
0.484814, 0.174533
0.484814, 0.213318
0.484814, 0.135748
0.523599, 0.329673
0.523599, 0.252103
0.562384, 0.290888
0.562384, 0.329673
0.562384, 0.252103
0.484814, 0.290888
0.484814, 0.329673
0.484814, 0.252103
0.523599, 0.0969627
0.523599, 0.0193925
0.562384, 0.0581776
0.562384, 0.0969627
0.562384, 0.0193925
0.484814, 0.0581776
0.484814, 0.0969627
0.484814, 0.0193925
0.639954, 0.213318
0.639954, 0.135748
0.678739, 0.174533
0.678739, 0.213318
0.678739, 0.135748
0.601169, 0.174533
0.601169, 0.213318
0.601169, 0.135748
0.639954, 0.329673
0.639954, 0.252103
0.678739, 0.290888
0.678739, 0.329673
0.678739, 0.252103
0.601169, 0.290888
0.601169, 0.329673
0.601169, 0.252103
0.639954, 0.0969627
0.639954, 0.0193925
0.678739, 0.0581776
0.678739, 0.0969627
0.678739, 0.0193925
0.601169, 0.0581776
0.601169, 0.0969627
0.601169, 0.0193925
0.407243, 0.213318
0.407243, 0.135748
0.446029, 0.174533
0.446029, 0.213318
0.446029, 0.135748
0.368458, 0.174533
0.368458, 0.213318
0.368458, 0.135748
0.407243, 0.329673
0.407243, 0.252103
0.446029, 0.290888
0.446029, 0.329673
0.446029, 0.252103
0.368458, 0.290888
0.368458, 0.329673
0.368458, 0.252103
0.407243, 0.0969627
0.407243, 0.0193925
0.446029, 0.0581776
0.446029, 0.0969627
0.446029, 0.0193925
0.368458, 0.0581776
0.368458, 0.0969627
0.368458, 0.0193925
0.872665, 0.290888
0.872665, 0.0581776
0.98902, 0.174533
0.98902, 0.290888
0.98902, 0.0581776
0.756309, 0.174533
0.756309, 0.290888
0.756309, 0.0581776
0.872665, 0.213318
0.872665, 0.135748
0.91145, 0.174533
0.91145, 0.213318
0.91145, 0.135748
0.83388, 0.174533
0.83388, 0.213318
0.83388, 0.135748
0.872665, 0.329673
0.872665, 0.252103
0.91145, 0.290888
0.91145, 0.329673
0.91145, 0.252103
0.83388, 0.290888
0.83388, 0.329673
0.83388, 0.252103
0.872665, 0.0969627
0.872665, 0.0193925
0.91145, 0.0581776
0.91145, 0.0969627
0.91145, 0.0193925
0.83388, 0.0581776
0.83388, 0.0969627
0.83388, 0.0193925
0.98902, 0.213318
0.98902, 0.135748
1.02781, 0.174533
